date,state,positive,negative,death,dataQualityGrade,totalTestResults,new_negatives,new_positives,new_tests,ratio_new_positives
20200323,PR,31,189,2,A,220,6,8,14,0.571428571
20200323,RI,106,1143,0,B,1249,211,23,234,0.098290598
20200323,SC,298,1466,5,A,1764,0,103,103,1
20200323,SD,28,762,1,A,790,22,7,29,0.24137931
20200323,TN,615,3272,2,B,3887,0,110,110,1
20200323,TX,352,9703,8,A,10055,1281,18,1299,0.013856813
20200323,UT,257,4790,1,A,5047,1282,76,1358,0.055964654
20200323,VA,254,3443,6,A,3697,325,35,360,0.097222222
20200323,VI,17,0,0,0,17,0,11,11,1
20200323,VT,97,1424,5,A,1521,220,21,241,0.087136929
20200323,WA,3604,48508,137,A,52112,4845,463,5308,0.087226827
20200323,WI,416,7050,5,A,7466,820,31,851,0.036427732
20200323,WV,16,444,0,B,460,59,4,63,0.063492063
20200323,WY,26,592,0,A,618,154,2,156,0.012820513
20200322,AK,22,946,0,0,968,188,8,196,0.040816327
20200322,AL,138,1464,0,0,1602,1436,14,1450,0.009655172
20200322,AR,165,711,0,0,876,144,47,191,0.246073298
20200322,AS,0,0,0,0,0,0,0,0,0
20200322,AZ,152,282,2,0,434,42,48,90,0.533333333
20200322,CA,1536,11304,27,0,12840,55,257,312,0.823717949
20200322,CO,475,4075,5,0,4550,758,112,870,0.128735632
20200322,CT,223,2877,5,0,3100,771,29,800,0.03625
20200322,DC,98,957,1,0,1055,451,21,472,0.044491525
20200322,DE,56,36,0,0,92,0,11,11,1
20200322,FL,830,7990,13,0,8820,1411,172,1583,0.108654454
20200322,GA,600,3420,23,0,4020,863,93,956,0.097280335
20200322,GU,27,126,1,0,153,18,12,30,0.4
20200322,HI,48,263,0,0,311,139,11,150,0.073333333
20200322,IA,90,1215,0,0,1305,166,22,188,0.117021277
20200322,ID,42,1175,0,0,1217,295,11,306,0.035947712
20200322,IL,1049,7271,9,0,8320,1783,296,2079,0.142376142
20200322,IN,201,1293,6,0,1494,586,75,661,0.113464448
20200322,KS,64,417,2,0,481,0,9,9,1
20200322,KY,99,1472,3,0,1571,758,45,803,0.056039851
20200322,LA,837,2661,20,0,3498,481,257,738,0.348238482
20200322,MA,547,5476,11,0,6023,677,121,798,0.151629073
20200322,MD,244,94,3,0,338,0,54,54,1
20200322,ME,89,2264,0,0,2353,0,16,16,1
20200322,MI,5098,3712,8,0,8810,16,555,571,0.971978984
20200322,MN,169,4511,1,0,4680,559,31,590,0.052542373
20200322,MO,90,369,3,0,459,0,17,17,1
20200322,MP,0,0,0,0,0,0,0,0,0
20200322,MS,207,1114,1,0,1321,419,67,486,0.137860082
20200322,MT,31,1146,0,0,1177,0,11,11,1
20200322,NC,255,6183,0,0,6438,1091,71,1162,0.061101549
20200322,ND,28,1260,0,0,1288,119,0,119,0
20200322,NE,48,356,0,0,404,0,10,10,1
20200322,NH,65,1188,0,0,1253,215,10,225,0.044444444
20200322,NJ,1914,327,20,0,2241,33,587,620,0.946774194
20200322,NM,57,4722,0,0,4779,951,0,951,0
20200322,NV,190,2448,2,0,2638,64,66,130,0.507692308
20200322,NY,15168,46233,114,0,61401,11152,4812,15964,0.301428213
20200322,OH,351,140,3,0,491,0,104,104,1
20200322,OK,67,669,2,0,736,109,14,123,0.113821138
20200322,OR,161,2864,4,0,3025,861,47,908,0.051762115
20200322,PA,479,4964,2,0,5443,1198,108,1306,0.082695253
20200322,PR,23,183,1,0,206,40,2,42,0.047619048
20200322,RI,83,932,0,0,1015,70,17,87,0.195402299
20200322,SC,195,1466,3,0,1661,211,43,254,0.169291339
20200322,SD,21,740,1,0,761,49,7,56,0.125
20200322,TN,505,3272,0,0,3777,0,134,134,1
20200322,TX,334,8422,5,0,8756,2204,30,2234,0.013428827
20200322,UT,181,3508,1,0,3689,1084,45,1129,0.039858282
20200322,VA,219,3118,3,0,3337,480,67,547,0.122486289
20200322,VI,6,0,0,0,6,0,0,0,0
20200322,VT,76,1204,2,0,1280,124,24,148,0.162162162
20200322,WA,3141,43663,126,0,46804,1707,183,1890,0.096825397
20200322,WI,385,6230,4,0,6615,1602,104,1706,0.060961313
20200322,WV,12,385,0,0,397,55,1,56,0.017857143
20200322,WY,24,438,0,0,462,0,1,1,1
20200321,AK,14,758,0,0,772,72,2,74,0.027027027
20200321,AL,124,28,0,0,152,0,43,43,1
20200321,AR,118,567,0,0,685,216,22,238,0.092436975
20200321,AS,0,0,0,0,0,0,0,0,0
20200321,AZ,104,240,1,0,344,29,39,68,0.573529412
20200321,CA,1279,11249,24,0,12528,825,216,1041,0.207492795
20200321,CO,363,3317,4,0,3680,642,86,728,0.118131868
20200321,CT,194,2106,4,0,2300,1502,0,1502,0
20200321,DC,77,506,1,0,583,5,6,11,0.545454545
20200321,DE,45,36,0,0,81,0,7,7,1
20200321,FL,658,6579,12,0,7237,4709,138,4847,0.028471219
20200321,GA,507,2557,14,0,3064,591,87,678,0.128318584
20200321,GU,15,108,0,0,123,22,1,23,0.043478261
20200321,HI,37,124,0,0,161,0,11,11,1
20200321,IA,68,1049,0,0,1117,407,23,430,0.053488372
20200321,ID,31,880,0,0,911,290,8,298,0.026845638
20200321,IL,753,5488,6,0,6241,1792,168,1960,0.085714286
20200321,IN,126,707,4,0,833,232,47,279,0.168458781
20200321,KS,55,417,2,0,472,0,11,11,1
20200321,KY,54,714,2,0,768,122,7,129,0.054263566
20200321,LA,580,2180,16,0,2760,1612,107,1719,0.062245492
20200321,MA,426,4799,7,0,5225,1004,112,1116,0.100358423
20200321,MD,190,94,2,0,284,0,41,41,1
20200321,ME,73,2264,0,0,2337,0,16,16,1
20200321,MI,4543,3696,5,0,8239,950,516,1466,0.351978172
20200321,MN,138,3952,1,0,4090,211,23,234,0.098290598
20200321,MO,73,369,3,0,442,0,26,26,1
20200321,MP,0,0,0,0,0,0,0,0,0
20200321,MS,140,695,1,0,835,0,60,60,1
20200321,MT,20,1146,0,0,1166,215,4,219,0.01826484
20200321,NC,184,5092,0,0,5276,1996,47,2043,0.023005384
20200321,ND,28,1141,0,0,1169,341,8,349,0.022922636
20200321,NE,38,356,0,0,394,116,6,122,0.049180328
20200321,NH,55,973,0,0,1028,228,11,239,0.046025105
20200321,NJ,1327,294,16,0,1621,30,437,467,0.935760171
20200321,NM,57,3771,0,0,3828,0,14,14,1
20200321,NV,124,2384,2,0,2508,392,15,407,0.036855037
20200321,NY,10356,35081,44,0,45437,9756,3254,13010,0.250115296
20200321,OH,247,140,3,0,387,0,78,78,1
20200321,OK,53,560,1,0,613,22,4,26,0.153846154
20200321,OR,114,2003,3,0,2117,0,0,0,0
20200321,PA,371,3766,2,0,4137,1192,103,1295,0.07953668
20200321,PR,21,143,0,0,164,29,7,36,0.194444444
20200321,RI,66,862,0,0,928,62,12,74,0.162162162
20200321,SC,152,1255,1,0,1407,422,71,493,0.144016227
20200321,SD,14,691,1,0,705,28,0,28,0
20200321,TN,371,3272,0,0,3643,2709,143,2852,0.050140252
20200321,TX,304,6218,5,0,6522,1135,110,1245,0.088353414
20200321,UT,136,2424,0,0,2560,389,24,413,0.05811138
20200321,VA,152,2638,2,0,2790,427,38,465,0.08172043
20200321,VI,6,0,0,0,6,0,3,3,1
20200321,VT,52,1080,2,0,1132,123,8,131,0.061068702
20200321,WA,2958,41956,111,0,44914,2151,194,2345,0.082729211
20200321,WI,281,4628,4,0,4909,1173,75,1248,0.060096154
20200321,WV,11,330,0,0,341,111,4,115,0.034782609
20200321,WY,23,438,0,0,461,107,4,111,0.036036036
20200320,AK,12,686,0,0,698,254,6,260,0.023076923
20200320,AL,81,28,0,0,109,0,13,13,1
20200320,AR,96,351,0,0,447,41,50,91,0.549450549
20200320,AS,0,0,0,0,0,0,0,0,0
20200320,AZ,65,211,0,0,276,36,21,57,0.368421053
20200320,CA,1063,10424,20,0,11487,1637,139,1776,0.078265766
20200320,CO,277,2675,3,0,2952,563,61,624,0.09775641
20200320,CT,194,604,3,0,798,0,98,98,1
20200320,DC,71,501,1,0,572,348,32,380,0.084210526
20200320,DE,38,36,0,0,74,0,8,8,1
20200320,FL,520,1870,10,0,2390,337,130,467,0.278372591
20200320,GA,420,1966,13,0,2386,422,133,555,0.23963964
20200320,GU,14,86,0,0,100,17,2,19,0.105263158
20200320,HI,26,124,0,0,150,31,10,41,0.243902439
20200320,IA,45,642,0,0,687,559,7,566,0.012367491
20200320,ID,23,590,0,0,613,131,12,143,0.083916084
20200320,IL,585,3696,5,0,4281,971,163,1134,0.143738977
20200320,IN,79,475,2,0,554,151,23,174,0.132183908
20200320,KS,44,417,1,0,461,0,10,10,1
20200320,KY,47,592,1,0,639,138,12,150,0.08
20200320,LA,473,568,12,0,1041,110,126,236,0.533898305
20200320,MA,314,3795,5,0,4109,877,85,962,0.088357588
20200320,MD,149,94,1,0,243,0,42,42,1
20200320,ME,57,2264,0,0,2321,260,4,264,0.015151515
20200320,MI,4027,2746,3,0,6773,961,635,1596,0.397869674
20200320,MN,115,3741,0,0,3856,792,26,818,0.031784841
20200320,MO,47,369,1,0,416,61,23,84,0.273809524
20200320,MP,0,0,0,0,0,0,0,0,0
20200320,MS,80,695,1,0,775,143,30,173,0.173410405
20200320,MT,16,931,0,0,947,170,4,174,0.022988506
20200320,NC,137,3096,0,0,3233,688,40,728,0.054945055
20200320,ND,20,800,0,0,820,307,5,312,0.016025641
20200320,NE,32,240,0,0,272,0,5,5,1
20200320,NH,44,745,0,0,789,124,5,129,0.03875969
20200320,NJ,890,264,11,0,1154,54,148,202,0.732673267
20200320,NM,43,3771,0,0,3814,1009,8,1017,0.007866273
20200320,NV,109,1992,1,0,2101,366,14,380,0.036842105
20200320,NY,7102,25325,35,0,32427,7193,2950,10143,0.290840974
20200320,OH,169,140,1,0,309,0,50,50,1
20200320,OK,49,538,1,0,587,72,5,77,0.064935065
20200320,OR,114,2003,3,0,2117,674,26,700,0.037142857
20200320,PA,268,2574,1,0,2842,966,83,1049,0.079122974
20200320,PR,14,114,0,0,128,58,9,67,0.134328358
20200320,RI,54,800,0,0,854,146,10,156,0.064102564
20200320,SC,81,833,1,0,914,250,21,271,0.077490775
20200320,SD,14,663,1,0,677,112,3,115,0.026086957
20200320,TN,228,563,0,0,791,214,74,288,0.256944444
20200320,TX,194,5083,5,0,5277,2871,51,2922,0.017453799
20200320,UT,112,2035,0,0,2147,587,34,621,0.054750403
20200320,VA,114,2211,2,0,2325,382,20,402,0.049751244
20200320,VI,3,0,0,0,3,0,0,0,0
20200320,VT,44,957,2,0,1001,193,16,209,0.076555024
20200320,WA,2764,39805,104,0,42569,3765,303,4068,0.074483776
20200320,WI,206,3455,3,0,3661,1263,51,1314,0.038812785
20200320,WV,7,219,0,0,226,76,5,81,0.061728395
20200320,WY,19,331,0,0,350,60,1,61,0.016393443
20200319,AK,6,432,0,0,438,26,0,26,0
20200319,AL,68,28,0,0,96,0,22,22,1
20200319,AR,46,310,0,0,356,74,13,87,0.149425287
20200319,AS,0,0,0,0,0,0,0,0,0
20200319,AZ,44,175,0,0,219,27,16,43,0.372093023
20200319,CA,924,8787,18,0,9711,806,313,1119,0.27971403
20200319,CO,216,2112,2,0,2328,495,33,528,0.0625
20200319,CT,96,604,1,0,700,479,28,507,0.055226824
20200319,DC,39,153,0,0,192,15,8,23,0.347826087
20200319,DE,30,36,0,0,66,0,5,5,1
20200319,FL,390,1533,8,0,1923,308,76,384,0.197916667
20200319,GA,287,1544,10,0,1831,233,90,323,0.278637771
20200319,GU,12,69,0,0,81,12,4,16,0.25
20200319,HI,16,93,0,0,109,0,2,2,1
20200319,IA,38,83,0,0,121,0,9,9,1
20200319,ID,11,459,0,0,470,0,2,2,1
20200319,IL,422,2725,4,0,3147,962,134,1096,0.122262774
20200319,IN,56,324,2,0,380,170,17,187,0.090909091
20200319,KS,34,417,1,0,451,0,18,18,1
20200319,KY,35,454,1,0,489,100,9,109,0.082568807
20200319,LA,347,458,8,0,805,123,107,230,0.465217391
20200319,MA,229,2918,3,0,3147,803,73,876,0.083333333
20200319,MD,107,94,1,0,201,0,22,22,1
20200319,ME,53,2004,0,0,2057,334,10,344,0.029069767
20200319,MI,3392,1785,3,0,5177,570,479,1049,0.456625357
20200319,MN,89,2949,0,0,3038,264,12,276,0.043478261
20200319,MO,24,308,1,0,332,55,11,66,0.166666667
20200319,MP,0,0,0,0,0,0,0,0,0
20200319,MS,50,552,0,0,602,73,16,89,0.179775281
20200319,MT,12,761,0,0,773,262,2,264,0.007575758
20200319,NC,97,2408,0,0,2505,621,34,655,0.051908397
20200319,ND,15,493,0,0,508,225,9,234,0.038461538
20200319,NE,27,240,0,0,267,34,3,37,0.081081081
20200319,NH,39,621,0,0,660,108,13,121,0.107438017
20200319,NJ,742,210,9,0,952,20,315,335,0.940298507
20200319,NM,35,2762,0,0,2797,436,7,443,0.015801354
20200319,NV,95,1626,1,0,1721,1458,40,1498,0.02670227
20200319,NY,4152,18132,12,0,22284,5917,1770,7687,0.230258879
20200319,OH,119,140,0,0,259,0,31,31,1
20200319,OK,44,466,1,0,510,88,15,103,0.145631068
20200319,OR,88,1329,3,0,1417,211,13,224,0.058035714
20200319,PA,185,1608,1,0,1793,421,52,473,0.109936575
20200319,PR,5,56,0,0,61,25,0,25,0
20200319,RI,44,654,0,0,698,114,11,125,0.088
20200319,SC,60,583,1,0,643,0,0,0,0
20200319,SD,11,551,1,0,562,0,0,0,0
20200319,TN,154,349,0,0,503,0,56,56,1
20200319,TX,143,2212,3,0,2355,388,60,448,0.133928571
20200319,UT,78,1448,0,0,1526,1317,15,1332,0.011261261
20200319,VA,94,1829,2,0,1923,628,17,645,0.026356589
20200319,VI,3,0,0,0,3,0,1,1,1
20200319,VT,28,764,0,0,792,127,7,134,0.052238806
20200319,WA,2461,36040,92,0,38501,4228,332,4560,0.072807018
20200319,WI,155,2192,0,0,2347,615,49,664,0.073795181
20200319,WV,2,143,0,0,145,21,1,22,0.045454545
20200319,WY,18,271,0,0,289,93,3,96,0.03125
20200318,AK,6,406,0,0,412,72,3,75,0.04
20200318,AL,46,28,0,0,74,0,10,10,1
20200318,AR,33,236,0,0,269,39,11,50,0.22
20200318,AS,0,0,0,0,0,0,0,0,0
20200318,AZ,28,148,0,0,176,6,8,14,0.571428571
20200318,CA,611,7981,13,0,8592,0,128,128,1
20200318,CO,183,1617,2,0,1800,561,23,584,0.039383562
20200318,CT,68,125,0,0,193,0,27,27,1
20200318,DC,31,138,0,0,169,34,9,43,0.209302326
20200318,DE,25,36,0,0,61,0,9,9,1
20200318,FL,314,1225,7,0,1539,285,128,413,0.309927361
20200318,GA,197,1311,1,0,1508,1311,51,1362,0.037444934
20200318,GU,8,57,0,0,65,16,3,19,0.157894737
20200318,HI,14,93,0,0,107,93,4,97,0.041237113
20200318,IA,29,83,0,0,112,0,6,6,1
20200318,ID,9,459,0,0,468,113,2,115,0.017391304
20200318,IL,288,1763,1,0,2051,423,129,552,0.233695652
20200318,IN,39,154,2,0,193,25,9,34,0.264705882
20200318,KS,16,417,1,0,433,35,1,36,0.027777778
20200318,KY,26,354,1,0,380,59,4,63,0.063492063
20200318,LA,240,335,6,0,575,49,103,152,0.677631579
20200318,MA,156,2115,2,0,2271,482,38,520,0.073076923
20200318,MD,85,94,0,0,179,0,28,28,1
20200318,ME,43,1670,0,0,1713,367,11,378,0.029100529
20200318,MI,2913,1215,0,0,4128,589,520,1109,0.468890893
20200318,MN,77,2685,0,0,2762,409,17,426,0.039906103
20200318,MO,13,253,0,0,266,46,5,51,0.098039216
20200318,MP,0,0,0,0,0,0,0,0,0
20200318,MS,34,479,0,0,513,111,13,124,0.10483871
20200318,MT,10,499,0,0,509,196,2,198,0.01010101
20200318,NC,63,1787,0,0,1850,1313,23,1336,0.017215569
20200318,ND,6,268,0,0,274,48,3,51,0.058823529
20200318,NE,24,206,0,0,230,0,3,3,1
20200318,NH,26,513,0,0,539,158,9,167,0.053892216
20200318,NJ,427,190,5,0,617,27,160,187,0.855614973
20200318,NM,28,2326,0,0,2354,1077,5,1082,0.004621072
20200318,NV,55,168,1,0,223,0,0,0,0
20200318,NY,2382,12215,12,0,14597,6709,682,7391,0.092274388
20200318,OH,88,140,0,0,228,0,21,21,1
20200318,OK,29,378,0,0,407,131,12,143,0.083916084
20200318,OR,75,1118,3,0,1193,429,28,457,0.061269147
20200318,PA,133,1187,1,0,1320,308,37,345,0.107246377
20200318,PR,5,31,0,0,36,18,0,18,0
20200318,RI,33,540,0,0,573,137,10,147,0.068027211
20200318,SC,60,583,1,0,643,272,27,299,0.090301003
20200318,SD,11,551,1,0,562,0,0,0,0
20200318,TN,98,349,0,0,447,19,25,44,0.568181818
20200318,TX,83,1824,2,0,1907,620,19,639,0.029733959
20200318,UT,63,131,0,0,194,0,12,12,1
20200318,VA,77,1201,1,0,1278,240,10,250,0.04
20200318,VI,2,0,0,0,2,0,0,0,0
20200318,VT,21,637,0,0,658,56,2,58,0.034482759
20200318,WA,2129,31812,82,0,33941,4468,289,4757,0.060752575
20200318,WI,106,1577,0,0,1683,539,34,573,0.059336824
20200318,WV,1,122,0,0,123,42,1,43,0.023255814
20200318,WY,15,178,0,0,193,83,5,88,0.056818182
20200317,AK,3,334,0,0,337,191,2,193,0.010362694
20200317,AL,36,28,0,0,64,0,8,8,1
20200317,AR,22,197,0,0,219,65,0,65,0
20200317,AS,0,0,0,0,0,0,0,0,0
20200317,AZ,20,142,0,0,162,17,2,19,0.105263158
20200317,CA,483,7981,11,0,8464,0,148,148,1
20200317,CO,160,1056,1,0,1216,429,29,458,0.063318777
20200317,CT,41,125,0,0,166,0,15,15,1
20200317,DC,22,104,0,0,126,8,5,13,0.384615385
20200317,DE,16,36,0,0,52,0,8,8,1
20200317,FL,186,940,6,0,1126,256,45,301,0.149501661
20200317,GA,146,0,1,0,146,0,25,25,1
20200317,GU,5,41,0,0,46,18,2,20,0.1
20200317,HI,10,0,0,0,10,0,3,3,1
20200317,IA,23,83,0,0,106,0,1,1,1
20200317,ID,7,346,0,0,353,81,2,83,0.024096386
20200317,IL,159,1340,1,0,1499,408,66,474,0.139240506
20200317,IN,30,129,2,0,159,14,6,20,0.3
20200317,KS,15,382,1,0,397,216,4,220,0.018181818
20200317,KY,22,295,1,0,317,61,1,62,0.016129032
20200317,LA,137,286,4,0,423,98,22,120,0.183333333
20200317,MA,118,1633,0,0,1751,434,21,455,0.046153846
20200317,MD,57,94,0,0,151,0,20,20,1
20200317,ME,32,1303,0,0,1335,539,15,554,0.027075812
20200317,MI,2393,626,0,0,3019,354,460,814,0.565110565
20200317,MN,60,2276,0,0,2336,437,6,443,0.013544018
20200317,MO,8,207,0,0,215,43,2,45,0.044444444
20200317,MP,0,0,0,0,0,0,0,0,0
20200317,MS,21,368,0,0,389,91,9,100,0.09
20200317,MT,8,303,0,0,311,105,1,106,0.009433962
20200317,NC,40,474,0,0,514,178,7,185,0.037837838
20200317,ND,3,220,0,0,223,97,2,99,0.02020202
20200317,NE,21,206,0,0,227,36,3,39,0.076923077
20200317,NH,17,355,0,0,372,84,4,88,0.045454545
20200317,NJ,267,163,3,0,430,43,89,132,0.674242424
20200317,NM,23,1249,0,0,1272,683,6,689,0.008708273
20200317,NV,55,168,1,0,223,0,10,10,1
20200317,NY,1700,5506,7,0,7206,963,750,1713,0.437828371
20200317,OH,67,140,0,0,207,0,17,17,1
20200317,OK,17,247,0,0,264,73,7,80,0.0875
20200317,OR,47,689,0,0,736,110,8,118,0.06779661
20200317,PA,96,879,0,0,975,209,20,229,0.087336245
20200317,PR,5,13,0,0,18,4,0,4,0
20200317,RI,23,403,0,0,426,95,2,97,0.020618557
20200317,SC,33,311,1,0,344,76,5,81,0.061728395
20200317,SD,11,551,0,0,562,57,1,58,0.017241379
20200317,TN,73,330,0,0,403,60,21,81,0.259259259
20200317,TX,64,1204,1,0,1268,1204,7,1211,0.005780347
20200317,UT,51,131,0,0,182,0,12,12,1
20200317,VA,67,961,1,0,1028,523,16,539,0.029684601
20200317,VI,2,0,0,0,2,0,1,1,1
20200317,VT,19,581,0,0,600,94,2,96,0.020833333
20200317,WA,1840,27344,78,0,29184,4387,263,4650,0.05655914
20200317,WI,72,1038,0,0,1110,534,25,559,0.044722719
20200317,WV,0,80,0,0,80,0,0,0,0
20200317,WY,10,95,0,0,105,95,7,102,0.068627451
20200316,AK,1,143,0,0,144,0,0,0,0
20200316,AL,28,28,0,0,56,0,16,16,1
20200316,AR,22,132,0,0,154,29,6,35,0.171428571
20200316,AS,0,0,0,0,0,0,0,0,0
20200316,AZ,18,125,0,0,143,4,6,10,0.6
20200316,CA,335,7981,6,0,8316,7065,42,7107,0.005909667
20200316,CO,131,627,1,0,758,0,0,0,0
20200316,CT,26,125,0,0,151,0,6,6,1
20200316,DC,17,96,0,0,113,17,1,18,0.055555556
20200316,DE,8,36,0,0,44,0,2,2,1
20200316,FL,141,684,4,0,825,6,25,31,0.806451613
20200316,GA,121,0,1,0,121,0,22,22,1
20200316,GU,3,23,0,0,26,0,0,0,0
20200316,HI,7,0,0,0,7,0,5,5,1
20200316,IA,22,83,0,0,105,0,4,4,1
20200316,ID,5,265,0,0,270,91,0,91,0
20200316,IL,93,932,0,0,1025,483,29,512,0.056640625
20200316,IN,24,115,1,0,139,13,5,18,0.277777778
20200316,KS,11,166,1,0,177,31,3,34,0.088235294
20200316,KY,21,234,1,0,255,95,5,100,0.05
20200316,LA,115,188,2,0,303,32,25,57,0.438596491
20200316,MA,97,1199,0,0,1296,615,33,648,0.050925926
20200316,MD,37,94,0,0,131,0,6,6,1
20200316,ME,17,764,0,0,781,673,14,687,0.020378457
20200316,MI,1933,272,0,0,2205,67,453,520,0.871153846
20200316,MN,54,1839,0,0,1893,452,19,471,0.040339703
20200316,MO,6,164,0,0,170,42,1,43,0.023255814
20200316,MP,0,0,0,0,0,0,0,0,0
20200316,MS,12,277,0,0,289,193,2,195,0.01025641
20200316,MT,7,198,0,0,205,95,0,95,0
20200316,NC,33,296,0,0,329,69,1,70,0.014285714
20200316,ND,1,123,0,0,124,28,0,28,0
20200316,NE,18,170,0,0,188,90,1,91,0.010989011
20200316,NH,13,271,0,0,284,0,0,0,0
20200316,NJ,178,120,2,0,298,0,80,80,1
20200316,NM,17,566,0,0,583,84,4,88,0.045454545
20200316,NV,45,168,1,0,213,0,24,24,1
20200316,NY,950,4543,7,0,5493,0,221,221,1
20200316,OH,50,140,0,0,190,1,14,15,0.933333333
20200316,OK,10,174,0,0,184,56,1,57,0.01754386
20200316,OR,39,579,0,0,618,159,3,162,0.018518519
20200316,PA,76,670,0,0,746,465,13,478,0.027196653
20200316,PR,5,9,0,0,14,0,0,0,0
20200316,RI,21,308,0,0,329,37,1,38,0.026315789
20200316,SC,28,235,1,0,263,81,9,90,0.1
20200316,SD,10,494,0,0,504,167,1,168,0.005952381
20200316,TN,52,270,0,0,322,113,13,126,0.103174603
20200316,TX,57,0,0,0,57,0,1,1,1
20200316,UT,39,131,0,0,170,0,11,11,1
20200316,VA,51,438,1,0,489,75,6,81,0.074074074
20200316,VI,1,0,0,0,1,0,0,0,0
20200316,VT,17,487,0,0,504,82,5,87,0.057471264
20200316,WA,1577,22957,69,0,24534,4604,300,4904,0.061174551
20200316,WI,47,504,0,0,551,191,14,205,0.068292683
20200316,WV,0,80,0,0,80,42,0,42,0
20200316,WY,3,0,0,0,3,0,0,0,0
20200315,AK,1,143,0,0,144,0,0,0,0
20200315,AL,12,28,0,0,40,6,6,12,0.5
20200315,AR,16,103,0,0,119,38,4,42,0.095238095
20200315,AZ,12,121,0,0,133,0,0,0,0
20200315,CA,293,916,5,0,1209,0,41,41,1
20200315,CO,131,627,1,0,758,17,30,47,0.638297872
20200315,CT,20,125,0,0,145,0,9,9,1
20200315,DC,16,79,0,0,95,30,6,36,0.166666667
20200315,DE,6,36,0,0,42,0,0,0,0
20200315,FL,116,678,4,0,794,200,39,239,0.163179916
20200315,GA,99,0,1,0,99,0,33,33,1
20200315,HI,2,0,0,0,2,0,0,0,0
20200315,IA,18,83,0,0,101,0,1,1,1
20200315,ID,5,174,0,0,179,0,3,3,1
20200315,IL,64,449,0,0,513,133,18,151,0.119205298
20200315,IN,19,102,0,0,121,28,4,32,0.125
20200315,KS,8,135,1,0,143,42,2,44,0.045454545
20200315,KY,16,139,0,0,155,0,2,2,1
20200315,LA,90,156,2,0,246,47,39,86,0.453488372
20200315,MA,64,584,0,0,648,584,26,610,0.042622951
20200315,MD,31,94,0,0,125,0,5,5,1
20200315,ME,3,91,0,0,94,0,0,0,0
20200315,MI,1480,205,0,0,1685,0,284,284,1
20200315,MN,35,1387,0,0,1422,540,14,554,0.025270758
20200315,MO,5,122,0,0,127,32,1,33,0.03030303
20200315,MS,10,84,0,0,94,0,4,4,1
20200315,MT,7,103,0,0,110,0,2,2,1
20200315,NC,32,227,0,0,259,90,9,99,0.090909091
20200315,ND,1,95,0,0,96,41,0,41,0
20200315,NE,17,80,0,0,97,0,3,3,1
20200315,NH,13,271,0,0,284,59,6,65,0.092307692
20200315,NJ,98,120,2,0,218,23,48,71,0.676056338
20200315,NM,13,482,0,0,495,245,3,248,0.012096774
20200315,NV,21,168,0,0,189,0,1,1,1
20200315,NY,729,4543,3,0,5272,1764,205,1969,0.104113763
20200315,OH,36,139,0,0,175,89,23,112,0.205357143
20200315,OK,9,118,0,0,127,82,5,87,0.057471264
20200315,OR,36,420,0,0,456,83,6,89,0.06741573
20200315,PA,63,205,0,0,268,0,16,16,1
20200315,RI,20,271,0,0,291,73,0,73,0
20200315,SC,19,154,0,0,173,44,6,50,0.12
20200315,SD,9,327,0,0,336,145,0,145,0
20200315,TN,39,157,0,0,196,27,7,34,0.205882353
20200315,TX,56,0,0,0,56,0,5,5,1
20200315,UT,28,131,0,0,159,0,22,22,1
20200315,VA,45,363,1,0,408,246,15,261,0.057471264
20200315,VT,12,405,0,0,417,73,4,77,0.051948052
20200315,WA,1277,18353,57,0,19630,1585,106,1691,0.062684802
20200315,WI,33,313,0,0,346,144,14,158,0.088607595
